"DATE","TOTAL_CASES","NEW_CASES","TOTAL_CONFIRMED","NEW_CONFIRMED","TOTAL_PROBABLE","NEW_PROBABLE","POS_TESTS","NEW_POS_TESTS","NEG_TESTS","NEW_NEG_TESTS","TOTAL_TESTS","NEW_TESTS","NEW_DEATHS","TOTAL_DEATHS","NEW_HOSPITALIZED","TOTAL_HOSPITALIZED","TOTAL_DEATHS_BY_DOD","NEW_DEATHS_BY_DOD","Region","Population","New_cases_per_100k_per_week","PositivityRate_per_week","Tests_per_100k","New_cases_per_100k","PositivityPercentage_per_week"
2022-07-09,135354,118,103732,77,31622,41,112086,78,570246,104,682332,182,0,1423,0,2772,1423,0,"Knox County",470313,NA,NA,38.6976332782636,25.0896743232698,NA
2022-07-08,135236,195,103655,125,31581,70,112008,136,570142,304,682150,440,1,1423,0,2772,1423,0,"Knox County",470313,NA,NA,93.5547178155824,41.4617499409967,NA
2022-07-07,135041,181,103530,104,31511,77,111872,110,569838,204,681710,314,0,1422,0,2772,1423,1,"Knox County",470313,NA,NA,66.7640486229383,38.4850089195918,NA
2022-07-06,134860,226,103426,153,31434,73,111762,161,569634,229,681396,390,3,1422,0,2772,1422,0,"Knox County",470313,NA,NA,82.9234998819935,48.0531050598219,NA
2022-07-05,134634,162,103273,116,31361,46,111601,126,569405,119,681006,245,0,1419,0,2772,1422,0,"Knox County",470313,NA,NA,52.0929678745856,34.4451461048281,NA
2022-07-04,134472,79,103157,43,31315,36,111475,47,569286,123,680761,170,1,1419,0,2772,1422,0,"Knox County",470313,NA,NA,36.1461409742023,16.7973243350705,NA
2022-07-03,134393,105,103114,64,31279,41,111428,69,569163,159,680591,228,0,1418,0,2772,1422,0,"Knox County",470313,226.657566344116,0.369222955815135,48.4783537771654,22.3255576605367,36.9222955815135
2022-07-02,134288,108,103050,75,31238,33,111359,79,569004,200,680363,279,0,1418,0,2772,1422,2,"Knox County",470313,224.531322757398,0.352371732817038,59.3221960694261,22.963430736552,35.2371732817038
2022-07-01,134180,180,102975,123,31205,57,111280,130,568804,318,680084,448,0,1418,0,2772,1420,0,"Knox County",470313,221.341957377321,0.348119575699132,95.2557126849566,38.2723845609201,34.8119575699132
2022-06-30,134000,193,102852,118,31148,75,111150,124,568486,308,679636,432,1,1418,1,2772,1420,1,"Knox County",470313,223.893449681382,0.335766423357664,91.8537229462082,41.0365012236532,33.5766423357664
2022-06-29,133807,182,102734,120,31073,62,111026,132,568178,244,679204,376,2,1417,0,2771,1419,1,"Knox County",470313,214.537977899824,0.324609733700643,79.9467588605886,38.6976332782636,32.4609733700643
2022-06-28,133625,182,102614,115,31011,67,110894,123,567934,265,678828,388,1,1415,0,2771,1418,0,"Knox County",470313,218.79046507326,0.303317535545024,82.4982511646499,38.6976332782636,30.3317535545024
2022-06-27,133443,142,102499,98,30944,44,110771,101,567669,167,678440,268,0,1414,0,2771,1418,0,"Knox County",470313,232.185799669582,0.313352625051674,56.9833281240365,30.1926589313925,31.3352625051674
2022-06-26,133301,89,102401,57,30900,32,110670,62,567502,168,678172,230,0,1414,0,2771,1418,0,"Knox County",470313,228.783809930833,0.310202395704254,48.903602494509,18.9235679217883,31.0202395704254
2022-06-25,133212,104,102344,60,30868,44,110608,71,567334,203,677942,274,0,1414,0,2771,1418,0,"Knox County",470313,227.933312496146,0.307533112582781,58.2590742760672,22.1129333018649,30.7533112582781
2022-06-24,133108,145,102284,119,30824,26,110537,128,567131,386,677668,514,0,1414,1,2771,1418,2,"Knox County",470313,220.491459942634,0.298549556809025,109.288920357294,30.8305320074078,29.8549556809025
2022-06-23,132963,185,102165,128,30798,57,110409,136,566745,304,677154,440,1,1414,1,2770,1416,0,"Knox County",470313,218.79046507326,0.302409638554217,93.5547178155824,39.335506354279,30.2409638554217
2022-06-22,132778,182,102037,127,30741,55,110273,131,566441,332,676714,463,0,1413,0,2769,1416,0,"Knox County",470313,218.79046507326,0.291812184710904,98.4450780650333,38.6976332782636,29.1812184710904
2022-06-21,132596,177,101910,87,30686,90,110142,95,566109,175,676251,270,1,1413,0,2769,1416,0,"Knox County",470313,217.727343279901,0.294428629524197,57.4085768413801,37.6345114849047,29.4428629524197
2022-06-20,132419,120,101823,84,30596,36,110047,91,565934,157,675981,248,0,1412,0,2769,1416,1,"Knox County",470313,213.049607389122,0.292742927429274,52.730840950601,25.5149230406134,29.2742927429274
2022-06-19,132299,90,101739,60,30560,30,109956,65,565777,198,675733,263,0,1412,0,2769,1415,0,"Knox County",470313,213.262231747793,0.29004854368932,55.9202063306777,19.13619228046,29.004854368932
2022-06-18,132209,99,101679,81,30530,18,109891,87,565579,194,675470,281,-1,1412,0,2769,1415,0,"Knox County",470313,212.199109954435,0.295683743444937,59.7474447867697,21.049811508506,29.5683743444937
2022-06-17,132110,133,101598,84,30512,49,109804,89,565385,254,675189,343,3,1413,1,2769,1415,1,"Knox County",470313,209.647617650373,0.300693240901213,72.9301550244199,28.2790397033465,30.0693240901213
2022-06-16,131977,138,101514,104,30463,34,109715,108,565131,301,674846,409,1,1410,0,2768,1414,0,"Knox County",470313,199.6542727928,0.292490118577075,86.9633626967573,29.3421614967054,29.2490118577075
2022-06-15,131839,113,101410,81,30429,32,109607,85,564830,264,674437,349,0,1409,0,2768,1414,1,"Knox County",470313,184.983192044447,0.286638927415626,74.2059011764506,24.0265525299109,28.6638927415626
2022-06-14,131726,170,101329,106,30397,64,109522,114,564566,244,674088,358,2,1409,0,2768,1413,0,"Knox County",470313,183.494821533745,0.283873833851622,76.1195204044966,36.1461409742023,28.3873833851622
2022-06-13,131556,117,101223,71,30333,46,109408,71,564322,150,673730,221,1,1407,0,2768,1413,2,"Knox County",470313,182.856948457729,0.278327338129496,46.989983266463,24.877049964598,27.8327338129496
2022-06-12,131439,79,101152,44,30287,35,109337,48,564172,129,673509,177,1,1406,1,2768,1411,2,"Knox County",470313,180.51808051234,0.281571562207671,37.6345114849047,16.7973243350705,28.1571562207671
2022-06-11,131360,102,101108,81,30252,21,109289,93,564043,227,673332,320,0,1405,0,2767,1409,0,"Knox County",470313,181.155953588355,0.279283417547083,68.039794774969,21.6876845845214,27.9283417547083
2022-06-10,131258,123,101027,76,30231,47,109196,88,563816,368,673012,456,0,1405,2,2767,1409,0,"Knox County",470313,179.029710001637,0.265065502183406,96.9567075543308,26.1527961166287,26.5065502183406
2022-06-09,131135,161,100951,107,30184,54,109108,114,563448,330,672556,444,1,1405,0,2765,1409,0,"Knox County",470313,183.920070251088,0.263655913978495,94.4052152502695,34.2325217461563,26.3655913978495
2022-06-08,130974,150,100844,100,30130,50,108994,116,563118,324,672112,440,0,1404,0,2765,1409,0,"Knox County",470313,191.787171521944,0.266556291390728,93.5547178155824,31.8936538007667,26.6556291390728
2022-06-07,130824,121,100744,70,30080,51,108878,71,562794,169,671672,240,0,1404,0,2765,1409,0,"Knox County",470313,181.368577947027,0.261531766753699,51.0298460812268,25.7275473992852,26.1531766753699
2022-06-06,130703,116,100674,79,30029,37,108807,81,562625,280,671432,361,0,1404,1,2765,1409,0,"Knox County",470313,181.155953588355,0.250615258408532,76.7573934805119,24.6644256059263,25.0615258408532
2022-06-05,130587,75,100595,54,29992,21,108726,57,562345,233,671071,290,3,1404,1,2764,1409,0,"Knox County",470313,180.305456153668,0.243041944335555,61.6610640148157,15.9468269003834,24.3041944335555
2022-06-04,130512,86,100541,72,29971,14,108669,76,562112,300,670781,376,0,1401,0,2763,1409,1,"Knox County",470313,176.903466414919,0.231300345224396,79.9467588605886,18.2856948457729,23.1300345224396
2022-06-03,130426,132,100469,90,29957,42,108593,96,561812,346,670405,442,0,1401,1,2763,1408,3,"Knox County",470313,178.817085642965,0.235634400308523,93.9799665329259,28.0664153446747,23.5634400308523
2022-06-02,130294,114,100379,88,29915,26,108497,96,561466,284,669963,380,0,1401,0,2762,1405,0,"Knox County",470313,168.823740785392,0.234480031633057,80.7972562952757,24.2391768885827,23.4480031633057
2022-06-01,130180,169,100291,90,29889,79,108401,105,561182,303,669583,408,1,1401,1,2762,1405,0,"Knox County",470313,172.863603600156,0.233079695634762,86.7507383380855,35.9335166155305,23.3079695634762
2022-05-31,130011,129,100201,94,29810,35,108296,96,560879,214,669175,310,0,1400,2,2761,1405,0,"Knox County",470313,174.56459846953,0.236462797039346,65.9135511882512,27.4285422686594,23.6462797039346
2022-05-30,129882,57,100107,32,29775,25,108200,36,560665,118,668865,154,0,1400,3,2759,1405,0,"Knox County",470313,162.019761307895,0.238135593220339,32.7441512354538,12.1195884442914,23.8135593220339
2022-05-29,129825,56,100075,43,29750,13,108164,46,560547,200,668711,246,0,1400,0,2756,1405,1,"Knox County",470313,157.979898493131,0.237910189982729,52.3055922332574,11.9069640856196,23.7910189982729
2022-05-28,129769,69,100032,56,29737,13,108118,58,560347,229,668465,287,0,1400,0,2756,1404,0,"Knox County",470313,154.365284395711,0.23933542882802,61.0231909388003,14.6710807483527,23.933542882802
2022-05-27,129700,98,99976,66,29724,32,108060,67,560118,417,668178,484,2,1400,2,2756,1404,0,"Knox County",470313,147.13605620087,0.222124283825474,102.910189597141,20.8371871498343,22.2124283825474
2022-05-26,129602,102,99910,78,29692,24,107993,82,559701,367,667694,449,1,1398,3,2754,1404,1,"Knox County",470313,144.584563896809,0.209580838323353,95.4683370436284,21.6876845845214,20.9580838323353
2022-05-25,129500,108,99832,79,29668,29,107911,86,559334,264,667245,350,2,1397,0,2751,1403,1,"Knox County",470313,131.614478017831,0.206578947368421,74.4185255351224,22.963430736552,20.6578947368421
2022-05-24,129392,106,99753,68,29639,38,107825,73,559070,281,666895,354,0,1395,1,2751,1402,0,"Knox County",470313,126.72411776838,0.192771084337349,75.2690229698095,22.5381820192085,19.2771084337349
2022-05-23,129286,107,99685,71,29601,36,107752,70,558789,337,666541,407,1,1395,2,2750,1402,0,"Knox County",470313,137.355335701969,0.187039192859915,86.5381139794137,22.7508063778803,18.7039192859915
2022-05-22,129179,47,99614,38,29565,9,107682,40,558452,180,666134,220,1,1394,2,2748,1402,0,"Knox County",470313,135.441716473923,0.186593492747942,46.7773589077912,9.99334485757357,18.6593492747942
2022-05-21,129132,55,99576,45,29556,10,107642,49,558272,208,665914,257,0,1393,3,2746,1402,0,"Knox County",470313,132.464975452518,0.185243950813169,54.644460178647,11.6943397269478,18.5243950813169
2022-05-20,129077,87,99531,59,29546,28,107593,63,558064,225,665657,288,0,1393,1,2743,1402,0,"Knox County",470313,130.126107507128,0.199139784946237,61.2358152974721,18.4983192044447,19.9139784946237
2022-05-19,128990,95,99472,67,29518,28,107530,69,557839,254,665369,323,6,1393,1,2742,1402,0,"Knox County",470313,128.637736996426,0.204638472032742,68.6776678509843,20.1993140738189,20.4638472032742
2022-05-18,128895,82,99405,54,29490,28,107461,56,557585,239,665046,295,1,1387,1,2741,1402,0,"Knox County",470313,123.10950367096,0.19589552238806,62.7241858081746,17.4351974110858,19.589552238806
2022-05-17,128813,80,99351,51,29462,29,107405,54,557346,315,664751,369,2,1386,0,2740,1402,0,"Knox County",470313,117.581270345493,0.185734136174155,78.4583883498861,17.0099486937423,18.5734136174155
2022-05-16,128733,64,99300,39,29433,25,107351,39,557031,254,664382,293,0,1384,1,2740,1402,1,"Knox County",470313,108.438422922607,0.180929095354523,62.298937090831,13.6079589549938,18.0929095354523
2022-05-15,128669,39,99261,25,29408,14,107312,27,556777,174,664089,201,0,1384,1,2739,1401,0,"Knox County",470313,106.737428053233,0.176209279368213,42.7374960930274,8.29234998819935,17.6209279368213
2022-05-14,128630,29,99236,21,29394,8,107285,22,556603,145,663888,167,0,1384,1,2738,1401,0,"Knox County",470313,101.209194727766,0.170454545454545,35.508267898187,6.16610640148157,17.0454545454545
2022-05-13,128601,77,99215,55,29386,22,107263,58,556458,251,663721,309,-3,1384,0,2737,1401,1,"Knox County",470313,99.0829511410486,0.166070516096065,65.7009268295794,16.3720756177269,16.6070516096065
2022-05-12,128524,72,99160,45,29364,27,107205,49,556207,301,663412,350,1,1387,0,2737,1400,1,"Knox County",470313,94.1925908915977,0.153729838709677,74.4185255351224,15.308953824368,15.3729838709677
2022-05-11,128452,47,99115,33,29337,14,107156,35,555906,177,663062,212,0,1386,0,2737,1399,0,"Knox County",470313,86.7507383380855,0.149395055234087,45.076364038417,9.99334485757357,14.9395055234087
2022-05-10,128405,78,99082,40,29323,38,107121,43,555729,322,662850,365,1,1386,3,2737,1399,0,"Knox County",470313,86.3254896207419,0.143911439114391,77.607890915199,16.5846999763987,14.3911439114391
2022-05-09,128327,54,99042,31,29285,23,107078,32,555407,181,662485,213,0,1385,1,2734,1399,0,"Knox County",470313,84.1992460340242,0.146395156851954,45.2889883970888,11.481715368276,14.6395156851954
2022-05-08,128273,31,99011,23,29262,8,107046,24,555226,133,662272,157,0,1385,0,2733,1399,0,"Knox County",470313,82.4982511646499,0.148336153412296,33.3820243114692,6.59135511882512,14.8336153412296
2022-05-07,128242,17,98988,10,29254,7,107022,13,555093,174,662115,187,0,1385,0,2733,1399,0,"Knox County",470313,79.9467588605886,0.141662018962632,39.7607550716225,3.61461409742023,14.1662018962632
2022-05-06,128225,51,98978,30,29247,21,107009,34,554919,209,661928,243,0,1385,1,2733,1399,1,"Knox County",470313,74.4185255351224,0.13317892298784,51.6677191572421,10.8438422922607,13.317892298784
2022-05-05,128174,48,98948,31,29226,17,106975,34,554710,185,661685,219,1,1385,0,2732,1398,0,"Knox County",470313,69.3155409269997,0.134711779448622,46.5647345491194,10.2059692162454,13.4711779448622
2022-05-04,128126,54,98917,35,29209,19,106941,38,554525,249,661466,287,1,1384,0,2732,1398,0,"Knox County",470313,70.8039114377021,0.130460801915021,61.0231909388003,11.481715368276,13.0460801915021
2022-05-03,128072,34,98882,21,29190,13,106903,24,554276,145,661179,169,0,1383,0,2732,1398,1,"Knox County",470313,61.4484396561439,0.134915254237288,35.9335166155305,7.22922819484046,13.4915254237288
2022-05-02,128038,37,98861,28,29177,9,106879,32,554131,190,661010,222,3,1383,2,2732,1397,0,"Knox County",470313,57.8338255587237,0.134097035040431,47.2026076251348,7.86710127085579,13.4097035040431
2022-05-01,128001,14,98833,9,29168,5,106847,9,553941,82,660788,91,0,1380,0,2730,1397,0,"Knox County",470313,54.2192114613034,0.129760225669958,19.3488166391318,2.97674102140489,12.9760225669958
2022-04-30,127987,18,98824,14,29163,4,106838,15,553859,141,660697,156,0,1380,0,2730,1397,0,"Knox County",470313,54.4318358199752,0.134102379235761,33.1693999527974,3.82723845609201,13.4102379235761
2022-04-29,127969,24,98810,14,29159,10,106823,13,553718,200,660541,213,0,1380,0,2730,1397,1,"Knox County",470313,48.6909781358372,0.121591746499632,45.2889883970888,5.10298460812268,12.1591746499632
2022-04-28,127945,32,98796,25,29149,7,106810,26,553518,226,660328,252,1,1380,0,2730,1396,0,"Knox County",470313,45.2889883970887,0.11294964028777,53.5813383852881,6.8039794774969,11.294964028777
2022-04-27,127913,34,98771,24,29142,10,106784,26,553292,181,660076,207,0,1379,0,2730,1396,0,"Knox County",470313,41.0365012236532,0.110687022900763,44.0132422450581,7.22922819484046,11.0687022900763
2022-04-26,127879,41,98747,21,29132,20,106758,21,553111,240,659869,261,0,1379,0,2730,1396,0,"Knox County",470313,42.5248717343556,0.101283880171184,55.4949576133341,8.7175987055429,10.1283880171184
2022-04-25,127838,61,98726,16,29112,45,106737,17,552871,101,659608,118,0,1379,2,2730,1396,1,"Knox County",470313,47.6278563424783,0.0978428351309707,25.0896743232698,12.9700858789785,9.78428351309707
2022-04-24,127777,15,98710,11,29067,4,106720,12,552770,148,659490,160,1,1379,0,2728,1395,1,"Knox County",470313,47.8404807011501,0.0950987564008778,34.0198973874845,3.18936538007667,9.50987564008778
2022-04-23,127762,12,98699,5,29063,7,106708,7,552622,197,659330,204,0,1378,0,2728,1394,0,"Knox County",470313,46.5647345491194,0.0862190812720848,43.3753691690427,2.55149230406134,8.62190812720848
2022-04-22,127750,25,98694,18,29056,7,106701,20,552425,210,659126,230,0,1378,0,2728,1394,0,"Knox County",470313,46.7773589077912,0.0900837988826816,48.903602494509,5.31560896679445,9.00837988826816
2022-04-21,127725,32,98676,23,29049,9,106681,23,552215,231,658896,254,0,1378,0,2728,1394,0,"Knox County",470313,46.7773589077912,0.0878661087866109,54.0065871026317,6.8039794774969,8.78661087866109
2022-04-20,127693,55,98653,32,29040,23,106658,34,551984,247,658642,281,1,1378,0,2728,1394,1,"Knox County",470313,51.2424704398985,0.0888594164456233,59.7474447867697,11.6943397269478,8.88594164456233
2022-04-19,127638,30,98621,16,29017,14,106624,17,551737,151,658361,168,0,1377,0,2728,1393,0,"Knox County",470313,48.903602494509,0.0918727915194346,35.7208922568587,6.37873076015334,9.18727915194346
2022-04-18,127608,38,98605,21,29003,17,106607,21,551586,117,658193,138,0,1377,1,2728,1393,0,"Knox County",470313,44.0132422450581,0.0933797909407666,29.3421614967054,8.07972562952757,9.33797909407665
2022-04-17,127570,16,98584,9,28986,7,106586,9,551469,101,658055,110,0,1377,0,2727,1393,1,"Knox County",470313,44.2258666037299,0.0945848375451264,23.3886794538956,3.40198973874845,9.45848375451263
2022-04-16,127554,10,98575,10,28979,0,106577,12,551368,126,657945,138,0,1377,0,2727,1392,0,"Knox County",470313,43.8006178863863,0.103108415466262,29.3421614967054,2.12624358671778,10.3108415466262
2022-04-15,127544,18,98565,13,28979,5,106565,13,551242,198,657807,211,0,1377,0,2727,1392,0,"Knox County",470313,42.3122473756839,0.0992307692307692,44.8637396797452,3.82723845609201,9.92307692307692
2022-04-14,127526,18,98552,5,28974,13,106552,6,551044,158,657596,164,1,1377,0,2727,1392,1,"Knox County",470313,39.335506354279,0.0925619834710744,34.8703948221716,3.82723845609201,9.25619834710744
2022-04-13,127508,40,98547,26,28961,14,106546,28,550886,209,657432,237,-1,1376,0,2727,1391,1,"Knox County",470313,36.1461409742023,0.0909090909090909,50.3919730052114,8.50497434687113,9.09090909090909
2022-04-12,127468,23,98521,6,28947,17,106518,8,550677,192,657195,200,5,1377,0,2727,1390,0,"Knox County",470313,34.6577704634998,0.0809682804674457,42.5248717343556,4.8903602494509,8.09682804674457
2022-04-11,127445,22,98515,13,28930,9,106510,13,550485,173,656995,186,1,1372,2,2727,1390,1,"Knox County",470313,31.2557807247514,0.0714285714285714,39.5481307129507,4.67773589077912,7.14285714285714
2022-04-10,127423,9,98502,7,28921,2,106497,7,550312,110,656809,117,0,1371,1,2725,1389,0,"Knox County",470313,29.7674102140489,0.0694333599361532,24.877049964598,1.913619228046,6.94333599361532
2022-04-09,127414,7,98495,5,28919,2,106490,5,550202,148,656692,153,0,1371,0,2724,1389,0,"Knox County",470313,29.1295371380336,0.0630914826498423,32.5315268767821,1.48837051070245,6.30914826498423
2022-04-08,127407,18,98490,15,28917,3,106485,16,550054,176,656539,192,1,1371,0,2724,1389,0,"Knox County",470313,29.1295371380336,0.066453162530024,40.8238768649814,3.82723845609201,6.6453162530024
2022-04-07,127389,16,98475,7,28914,9,106469,10,549878,181,656347,191,5,1370,0,2724,1389,0,"Knox County",470313,28.70428842069,0.0681818181818182,40.6112525063096,3.40198973874845,6.81818181818182
2022-04-06,127373,21,98468,14,28905,7,106459,16,549697,204,656156,220,-1,1365,0,2724,1389,2,"Knox County",470313,24.6644256059263,0.0595710881652105,46.7773589077912,4.46511153210734,5.95710881652105
2022-04-05,127352,15,98454,12,28898,3,106443,13,549493,198,655936,211,4,1366,0,2724,1387,2,"Knox County",470313,22.963430736552,0.062992125984252,44.8637396797452,3.18936538007667,6.2992125984252
2022-04-04,127337,16,98442,5,28895,11,106430,7,549295,158,655725,165,8,1362,2,2724,1385,0,"Knox County",470313,21.6876845845214,0.0592473979183347,35.0830191808434,3.40198973874845,5.92473979183347
2022-04-03,127321,5,98437,4,28884,1,106423,3,549137,75,655560,78,1,1354,0,2722,1385,1,"Knox County",470313,20.8371871498343,0.0578512396694215,16.5846999763987,1.06312179335889,5.78512396694215
2022-04-02,127316,3,98433,3,28883,0,106420,3,549062,116,655482,119,0,1353,0,2722,1384,1,"Knox County",470313,19.9866897151471,0.0578231292517007,25.3022986819416,0.637873076015334,5.78231292517007
2022-04-01,127313,19,98430,8,28883,11,106417,8,548946,231,655363,239,4,1353,0,2722,1383,0,"Knox County",470313,20.1993140738189,0.0490596892886345,50.817221722555,4.03986281476378,4.90596892886345
2022-03-31,127294,17,98422,7,28872,10,106409,8,548715,238,655124,246,3,1349,0,2722,1383,0,"Knox County",470313,20.4119384324907,0.0453834115805947,52.3055922332574,3.61461409742023,4.53834115805947
2022-03-30,127277,22,98415,10,28862,12,106401,9,548477,256,654878,265,0,1346,1,2722,1383,0,"Knox County",470313,20.6245627911625,0.0385487528344671,56.3454550480212,4.67773589077912,3.85487528344671
2022-03-29,127255,20,98405,8,28850,12,106392,9,548221,192,654613,201,2,1346,0,2721,1383,3,"Knox County",470313,21.6876845845214,0.0357958872810358,42.7374960930274,4.25248717343556,3.57958872810358
2022-03-28,127235,19,98397,12,28838,7,106383,16,548029,332,654412,348,3,1344,0,2721,1380,0,"Knox County",470313,22.3255576605367,0.0374331550802139,73.9932768177788,4.03986281476378,3.74331550802139
2022-03-27,127216,4,98385,3,28831,1,106367,3,547697,73,654064,76,0,1341,0,2721,1380,1,"Knox County",470313,22.1129333018649,0.037483266398929,16.1594512590551,0.850497434687113,3.7483266398929
2022-03-26,127212,9,98382,6,28830,3,106364,6,547624,166,653988,172,0,1341,1,2721,1379,1,"Knox County",470313,23.3886794538956,0.0381383322559793,36.5713896915458,1.913619228046,3.81383322559793
2022-03-25,127203,15,98376,7,28827,8,106358,8,547458,244,653816,252,0,1341,1,2720,1378,1,"Knox County",470313,22.5381820192085,0.0378205128205128,53.5813383852881,3.18936538007667,3.78205128205128
2022-03-24,127188,57,98369,9,28819,48,106350,10,547214,187,653564,197,1,1341,0,2719,1377,2,"Knox County",470313,31.0431563660796,0.0403706154864328,41.8869986583403,12.1195884442914,4.03706154864328
2022-03-23,127131,11,98360,6,28771,5,106340,6,547027,201,653367,207,0,1340,0,2719,1375,1,"Knox County",470313,28.70428842069,0.0399174122505162,44.0132422450581,2.33886794538956,3.99174122505162
2022-03-22,127120,16,98354,11,28766,5,106334,11,546826,150,653160,161,0,1340,1,2719,1374,4,"Knox County",470313,27.8537909860029,0.0424628450106157,34.2325217461563,3.40198973874845,4.24628450106157
2022-03-21,127104,13,98343,6,28761,7,106323,6,546676,125,652999,131,7,1340,1,2718,1370,0,"Knox County",470313,26.5780448339723,0.0418060200668896,27.8537909860029,2.76411666273312,4.18060200668896
2022-03-20,127091,12,98337,9,28754,3,106317,11,546551,98,652868,109,1,1333,0,2717,1370,0,"Knox County",470313,28.2790397033465,0.0471928397070789,23.1760550952238,2.55149230406134,4.71928397070789
2022-03-19,127079,11,98328,10,28751,1,106306,11,546453,175,652759,186,0,1332,0,2717,1370,0,"Knox County",470313,28.70428842069,0.0506838294448914,39.5481307129507,2.33886794538956,5.06838294448914
2022-03-18,127068,24,98318,15,28750,9,106295,14,546278,219,652573,233,0,1332,1,2717,1370,2,"Knox County",470313,30.6179076487361,0.0563725490196078,49.5414755705243,5.10298460812268,5.63725490196078
2022-03-17,127044,36,98303,25,28741,11,106281,31,546059,209,652340,240,1,1332,0,2716,1368,2,"Knox County",470313,26.1527961166287,0.0710339384372533,51.0298460812268,7.65447691218401,7.10339384372533
2022-03-16,127008,22,98278,9,28730,13,106250,12,545850,236,652100,248,3,1331,2,2716,1366,2,"Knox County",470313,28.4916640620183,0.073394495412844,52.730840950601,4.67773589077912,7.3394495412844
2022-03-15,126986,55,98269,18,28717,37,106238,19,545614,257,651852,276,1,1328,1,2714,1364,2,"Knox County",470313,36.7840140502176,0.073085031623331,58.6843229934108,11.6943397269478,7.3085031623331
2022-03-14,126931,21,98251,16,28680,5,106219,22,545357,228,651576,250,10,1327,0,2713,1362,3,"Knox County",470313,38.4850089195918,0.0778210116731518,53.1560896679445,4.46511153210734,7.78210116731517
2022-03-13,126910,6,98235,6,28675,0,106197,10,545129,484,651326,494,2,1317,0,2713,1359,1,"Knox County",470313,37.2092627675612,0.0617540217955371,105.036433183858,1.27574615203067,6.17540217955371
2022-03-12,126904,9,98229,8,28675,1,106187,9,544645,293,650832,302,0,1315,3,2713,1358,2,"Knox County",470313,36.7840140502176,0.0572687224669604,64.212556318877,1.913619228046,5.72687224669604
2022-03-11,126895,20,98221,13,28674,7,106178,15,544352,467,650530,482,9,1315,0,2710,1356,4,"Knox County",470313,35.9335166155305,0.0514834205933682,102.484940879797,4.25248717343556,5.14834205933682
2022-03-10,126875,28,98208,20,28667,8,106163,23,543885,459,650048,482,4,1306,1,2710,1352,2,"Knox County",470313,34.2325217461563,0.0434096290449882,102.484940879797,5.95348204280979,4.34096290449882
2022-03-09,126847,64,98188,19,28659,45,106140,23,543426,419,649566,442,1,1302,2,2709,1350,2,"Knox County",470313,43.162744810371,0.0443548387096774,93.9799665329259,13.6079589549938,4.43548387096774
2022-03-08,126783,36,98169,18,28614,18,106117,19,543007,311,649124,330,1,1301,1,2707,1348,3,"Knox County",470313,39.1228819956072,0.0434938892882818,70.1660383616868,7.65447691218401,4.34938892882818
2022-03-07,126747,27,98151,22,28596,5,106098,25,542696,267,648794,292,4,1300,2,2706,1345,0,"Knox County",470313,40.3986281476379,0.0439093484419263,62.0863127321592,5.74085768413801,4.39093484419263
2022-03-06,126720,14,98129,11,28591,3,106073,13,542429,212,648502,225,2,1296,2,2704,1345,0,"Knox County",470313,42.0996230170121,0.049706457925636,47.8404807011501,2.97674102140489,4.9706457925636
2022-03-05,126706,18,98118,10,28588,8,106060,11,542217,266,648277,277,0,1294,1,2702,1345,2,"Knox County",470313,44.0132422450581,0.0509881422924901,58.8969473520825,3.82723845609201,5.09881422924901
2022-03-04,126688,52,98108,28,28580,24,106049,29,541951,380,648000,409,1,1294,1,2701,1343,2,"Knox County",470313,50.817221722555,0.0582010582010582,86.9633626967573,11.0564666509325,5.82010582010582
2022-03-03,126636,45,98080,29,28556,16,106020,34,541571,326,647591,360,8,1293,4,2700,1341,2,"Knox County",470313,54.4318358199752,0.0659528907922912,76.5447691218401,9.56809614023002,6.59528907922912
2022-03-02,126591,37,98051,29,28540,8,105986,36,541245,338,647231,374,-2,1285,1,2696,1339,6,"Knox County",470313,48.6909781358372,0.0736656374062638,79.521510143245,7.86710127085579,7.36656374062638
2022-03-01,126554,92,98022,48,28532,44,105950,60,540907,391,646857,451,3,1287,3,2695,1333,1,"Knox County",470313,60.5979422214568,0.0871021775544389,95.893585760972,19.5614409978036,8.71021775544389
2022-02-28,126462,134,97974,90,28488,44,105890,97,540516,549,646406,646,10,1284,4,2692,1332,5,"Knox County",470313,83.348748599337,0.102115244347192,137.355335701969,28.4916640620183,10.2115244347192
2022-02-27,126328,3,97884,3,28444,0,105793,5,539967,75,645760,80,1,1274,1,2688,1327,5,"Knox County",470313,81.0098806539475,0.104736234116288,17.0099486937423,0.637873076015334,10.4736234116288
2022-02-26,126325,46,97881,32,28444,14,105788,35,539892,275,645680,310,0,1273,2,2687,1322,0,"Knox County",470313,86.9633626967573,0.11254752851711,65.9135511882512,9.7807204989018,11.254752851711
2022-02-25,126279,106,97849,66,28430,40,105753,74,539617,406,645370,480,2,1273,5,2685,1322,6,"Knox County",470313,98.4450780650333,0.126249537208441,102.059692162454,22.5381820192085,12.6249537208441
2022-02-24,126173,142,97783,84,28390,58,105679,94,539211,463,644890,557,1,1271,4,2680,1316,3,"Knox County",470313,119.069640856196,0.138371290545204,118.43176778018,30.1926589313925,13.8371290545204
2022-02-23,126031,142,97699,96,28332,46,105585,115,538748,413,644333,528,6,1270,1,2676,1313,4,"Knox County",470313,141.395198516732,0.157273918741809,112.265661378699,30.1926589313925,15.7273918741809
